LogID,Timestamp,SourceIP,DeviceType,LoginAttempts,DataTransferred_MB,AccessHour
102218,2026-05-07 02:20:00,10.0.0.153,Workstation,2,3.5,2
102219,2026-05-04 11:49:00,203.0.113.12,IoT_Device,2,25.31,11
102220,2026-05-03 04:46:00,192.168.1.218,Server,2,0.84,4
102221,2026-05-02 13:47:00,192.168.1.157,Server,1,9.86,13
102222,2026-05-04 10:41:00,10.0.0.204,Server,2,40.34,10
102223,2026-05-04 18:23:00,10.0.0.72,IoT_Device,3,1.1,18
102224,2026-05-04 05:03:00,192.168.1.205,IoT_Device,2,3.84,5
102225,2026-05-03 08:44:00,192.168.1.54,IoT_Device,2,20.94,8
102226,2026-05-03 16:54:00,203.0.113.24,Server,1,22.6,16
102227,2026-05-05 07:45:00,203.0.113.24,IoT_Device,2,1.49,7
102228,2026-05-05 23:31:00,192.168.1.218,Gateway,2,4.33,23
102229,2026-05-05 01:47:00,10.0.0.106,Server,1,3.61,1
102230,2026-05-02 17:04:00,192.168.1.47,Server,1,3.4,17
102231,2026-05-04 17:49:00,10.0.0.100,IoT_Device,1,13.72,17
102232,2026-05-03 03:02:00,192.168.1.218,IoT_Device,1,4.07,3
102233,2026-05-06 06:14:00,192.168.1.177,Server,1,3.47,6
102234,2026-05-04 13:33:00,192.168.1.107,Gateway,1,46.07,13
102235,2026-05-04 22:39:00,192.168.1.197,IoT_Device,2,3.02,22
102236,2026-05-04 08:46:00,192.168.1.238,Server,2,48.42,8
102237,2026-05-04 23:07:00,192.168.1.164,Gateway,2,0.79,23
102238,2026-05-03 01:56:00,192.168.1.122,IoT_Device,1,2.53,1
102239,2026-05-08 03:49:00,10.0.0.91,IoT_Device,1,2.39,3
102240,2026-05-08 04:30:00,10.0.0.100,IoT_Device,2,3.22,4
102241,2026-05-08 15:29:00,10.0.0.147,Server,1,20.87,15
102242,2026-05-06 02:51:00,192.168.1.189,Server,1,1.79,2
102243,2026-05-03 14:44:00,192.168.1.3,Workstation,2,1.36,14
102244,2026-05-04 22:21:00,192.168.1.191,Gateway,1,3.14,22
102245,2026-05-03 10:11:00,192.168.1.138,Server,3,47.55,10
102246,2026-05-04 10:31:00,192.168.1.144,Workstation,3,35.21,10
102247,2026-05-05 15:19:00,192.168.1.106,Gateway,1,27.67,15
102248,2026-05-02 22:56:00,192.168.1.83,IoT_Device,1,3.18,22
102249,2026-05-05 06:39:00,10.0.0.204,Gateway,2,1.8,6
102250,2026-05-05 04:39:00,10.0.0.148,Workstation,20,957.69,4
102251,2026-05-05 14:11:00,192.168.1.158,Workstation,1,3.51,14
102252,2026-05-03 01:04:00,192.168.1.246,IoT_Device,1,0.37,1
102253,2026-05-04 03:21:00,10.0.0.252,Workstation,1,0.36,3
102254,2026-05-04 02:37:00,192.168.1.86,Gateway,1,2.66,2
102255,2026-05-06 11:32:00,192.168.1.235,Server,2,4.79,11
102256,2026-05-06 06:54:00,10.0.0.100,Gateway,1,1.08,6
102257,2026-05-03 19:02:00,192.168.1.73,Server,2,0.44,19
102258,2026-05-03 05:44:00,192.168.1.120,IoT_Device,1,3.31,5
102259,2026-05-04 11:31:00,192.168.1.214,IoT_Device,2,47.35,11
102260,2026-05-08 12:37:00,192.168.1.214,Workstation,3,19.03,12
102261,2026-05-04 15:45:00,10.0.0.148,Gateway,2,36.9,15
102262,2026-05-06 11:13:00,192.168.1.238,Gateway,2,37.7,11
102263,2026-05-07 15:01:00,192.168.1.246,Gateway,1,47.81,15
102264,2026-05-04 15:28:00,192.168.1.55,IoT_Device,3,45.72,15
102265,2026-05-04 16:17:00,10.0.0.193,Gateway,2,15.95,16
102266,2026-05-07 16:57:00,10.0.0.176,IoT_Device,3,2.78,16
102267,2026-05-07 23:41:00,192.168.1.102,Gateway,1,4.48,23
102268,2026-05-08 17:06:00,192.168.1.144,Gateway,2,21.24,17
102269,2026-05-03 10:24:00,10.0.0.205,Server,1,42.68,10
102270,2026-05-04 14:21:00,10.0.0.54,Workstation,2,19.45,14
102271,2026-05-08 13:16:00,10.0.0.5,Workstation,1,5.8,13
102272,2026-05-03 20:17:00,10.0.0.72,Gateway,1,0.13,20
102273,2026-05-04 13:29:00,10.0.0.30,Server,2,36.1,13
102274,2026-05-08 16:07:00,192.168.1.238,Workstation,3,49.16,16
102275,2026-05-08 16:50:00,192.168.1.128,Gateway,3,15.8,16
102276,2026-05-04 10:09:00,10.0.0.91,Gateway,1,13.34,10
102277,2026-05-06 23:26:00,192.168.1.164,Gateway,2,0.51,23
102278,2026-05-05 16:32:00,192.168.1.145,Gateway,2,26.97,16
102279,2026-05-06 05:28:00,10.0.0.30,Workstation,2,3.81,5
102280,2026-05-04 02:50:00,192.168.1.50,Gateway,1,4.15,2
102281,2026-05-04 23:12:00,192.168.1.120,IoT_Device,1,2.03,23
102282,2026-05-07 18:14:00,192.168.1.230,IoT_Device,1,25.71,18
102283,2026-05-05 01:51:00,192.168.1.40,Gateway,2,4.68,1
102284,2026-05-03 07:24:00,10.0.0.143,Workstation,2,4.77,7
102285,2026-05-06 03:58:00,192.168.1.177,Workstation,2,4.92,3
102286,2026-05-06 08:21:00,10.0.0.228,Workstation,3,44.03,8
102287,2026-05-06 01:18:00,192.168.1.75,Gateway,2,4.28,1
102288,2026-05-06 22:07:00,10.0.0.174,IoT_Device,2,3.97,22
102289,2026-05-06 02:05:00,192.168.1.207,Gateway,2,4.17,2
102290,2026-05-08 15:39:00,192.168.1.55,Workstation,3,8.4,15
102291,2026-05-05 12:41:00,10.0.0.61,Server,1,32.14,12
102292,2026-05-07 02:26:00,192.168.1.182,Workstation,1,2.12,2
102293,2026-05-05 09:14:00,10.0.0.222,Gateway,1,40.41,9
102294,2026-05-04 10:47:00,192.168.1.205,Workstation,2,25.28,10
102295,2026-05-07 00:15:00,10.0.0.176,Server,2,4.87,0
102296,2026-05-07 19:37:00,10.0.0.143,Gateway,2,4.33,19
102297,2026-05-07 16:07:00,10.0.0.9,Gateway,1,15.73,16
102298,2026-05-05 04:58:00,192.168.1.166,IoT_Device,2,4.41,4
102299,2026-05-05 18:50:00,192.168.1.40,IoT_Device,2,27.61,18
102300,2026-05-06 15:26:00,192.168.1.119,Workstation,1,7.97,15
102301,2026-05-04 03:28:00,192.168.1.145,Gateway,2,4.23,3
102302,2026-05-06 19:26:00,192.168.1.173,Workstation,2,0.9,19
102303,2026-05-07 04:11:00,10.0.0.193,Gateway,1,0.18,4
102304,2026-05-07 15:36:00,203.0.113.24,Gateway,2,33.17,15
102305,2026-05-03 01:46:00,192.168.1.164,IoT_Device,2,3.25,1
102306,2026-05-08 22:44:00,10.0.0.138,IoT_Device,1,0.6,22
102307,2026-05-05 16:09:00,10.0.0.17,Workstation,3,30.82,16
102308,2026-05-05 04:08:00,192.168.1.197,IoT_Device,1,2.7,4
102309,2026-05-05 20:28:00,10.0.0.81,Workstation,1,4.3,20
102310,2026-05-08 12:14:00,203.0.113.13,IoT_Device,2,12.06,12
102311,2026-05-07 01:05:00,203.0.113.50,IoT_Device,2,2.55,1
102312,2026-05-06 02:19:00,10.0.0.91,Server,1,3.65,2
102313,2026-05-07 16:28:00,192.168.1.119,Server,3,26.08,16
102314,2026-05-04 22:01:00,10.0.0.138,Gateway,2,2.73,22
102315,2026-05-08 08:47:00,192.168.1.141,Workstation,2,20.56,8
102316,2026-05-06 01:29:00,192.168.1.166,Gateway,1,1.8,1
102317,2026-05-06 17:11:00,192.168.1.120,Workstation,1,40.92,17
102318,2026-05-03 03:45:00,192.168.1.207,Workstation,1,0.55,3
102319,2026-05-07 13:31:00,10.0.0.181,Workstation,2,15.89,13
102320,2026-05-06 20:22:00,192.168.1.138,Gateway,2,0.5,20
102321,2026-05-04 21:36:00,192.168.1.186,Server,1,4.33,21
102322,2026-05-06 18:51:00,192.168.1.12,Workstation,1,35.56,18
102323,2026-05-02 21:34:00,10.0.0.222,Gateway,2,0.12,21
102324,2026-05-08 23:07:00,10.0.0.220,IoT_Device,2,0.8,23
102325,2026-05-06 23:45:00,192.168.1.123,IoT_Device,2,0.36,23
102326,2026-05-05 04:44:00,192.168.1.30,Server,1,0.41,4
102327,2026-05-07 11:32:00,192.168.1.204,Workstation,3,10.48,11
102328,2026-05-08 20:40:00,10.0.0.48,Workstation,1,0.49,20
102329,2026-05-05 09:39:00,10.0.0.9,Gateway,2,2.11,9
102330,2026-05-02 16:28:00,192.168.1.124,Server,1,10.89,16
102331,2026-05-04 07:03:00,10.0.0.222,IoT_Device,2,4.09,7
102332,2026-05-05 22:15:00,192.168.1.86,Server,2,3.76,22
102333,2026-05-05 23:34:00,192.168.1.164,Gateway,2,3.83,23
102334,2026-05-06 09:13:00,192.168.1.187,Server,3,21.04,9
102335,2026-05-06 08:27:00,192.168.1.128,Gateway,3,5.7,8
102336,2026-05-05 12:21:00,10.0.0.220,Server,3,38.0,12
102337,2026-05-05 03:53:00,203.0.113.14,Server,1,3.83,3
102338,2026-05-07 15:20:00,192.168.1.50,IoT_Device,2,34.35,15
102339,2026-05-06 10:45:00,192.168.1.158,Workstation,3,48.9,10
102340,2026-05-05 21:04:00,192.168.1.166,Workstation,2,0.58,21
102341,2026-05-04 20:51:00,10.0.0.85,Gateway,2,4.13,20
102342,2026-05-02 18:52:00,10.0.0.100,Workstation,2,43.43,18
102343,2026-05-03 07:22:00,192.168.1.205,Workstation,1,0.48,7
102344,2026-05-05 08:04:00,192.168.1.75,Workstation,2,17.37,8
102345,2026-05-08 21:26:00,192.168.1.214,IoT_Device,1,3.56,21
102346,2026-05-03 09:15:00,192.168.1.50,Workstation,1,23.89,9
102347,2026-05-08 18:18:00,10.0.0.100,Server,1,28.13,18
102348,2026-05-03 13:18:00,192.168.1.209,Gateway,3,43.43,13
102349,2026-05-04 15:59:00,192.168.1.106,Gateway,2,26.37,15
102350,2026-05-05 14:30:00,192.168.1.157,Server,1,23.85,14
102351,2026-05-03 23:36:00,192.168.1.106,Workstation,1,3.6,23
102352,2026-05-05 18:55:00,10.0.0.17,Server,2,6.04,18
102353,2026-05-05 17:54:00,192.168.1.10,Workstation,2,5.74,17
102354,2026-05-05 11:59:00,10.0.0.225,Gateway,1,27.85,11
102355,2026-05-07 04:38:00,192.168.1.158,Server,2,4.88,4
102356,2026-05-04 17:21:00,10.0.0.39,Workstation,1,6.92,17
102357,2026-05-04 14:27:00,192.168.1.230,Workstation,1,34.0,14
102358,2026-05-07 22:39:00,192.168.1.146,Workstation,2,1.33,22
102359,2026-05-03 09:24:00,10.0.0.96,IoT_Device,2,38.86,9
102360,2026-05-08 04:56:00,10.0.0.23,IoT_Device,2,1.76,4
102361,2026-05-06 21:20:00,10.0.0.79,Server,2,4.4,21
102362,2026-05-07 01:59:00,203.0.113.34,Server,1,4.51,1
102363,2026-05-03 17:16:00,192.168.1.186,Gateway,1,9.51,17
102364,2026-05-09 02:27:00,192.168.1.201,Server,1,3.4,2
102365,2026-05-04 05:52:00,192.168.1.10,Workstation,2,3.94,5
102366,2026-05-03 18:57:00,192.168.1.123,IoT_Device,2,43.42,18
102367,2026-05-03 16:43:00,10.0.0.225,Server,3,2.06,16
102368,2026-05-06 07:50:00,192.168.1.144,IoT_Device,2,3.38,7
102369,2026-05-08 22:51:00,192.168.1.134,Server,1,1.15,22
102370,2026-05-04 04:07:00,10.0.0.222,IoT_Device,1,0.9,4
102371,2026-05-05 07:32:00,192.168.1.8,Workstation,2,2.97,7
102372,2026-05-03 20:42:00,192.168.1.218,Server,2,3.05,20
102373,2026-05-06 20:52:00,192.168.1.229,Workstation,2,4.25,20
102374,2026-05-05 11:57:00,10.0.0.30,IoT_Device,2,20.22,11
102375,2026-05-02 20:12:00,10.0.0.116,Gateway,2,4.02,20
102376,2026-05-06 16:52:00,192.168.1.130,Server,3,34.29,16
102377,2026-05-03 22:53:00,192.168.1.238,IoT_Device,1,1.3,22
102378,2026-05-06 13:31:00,10.0.0.39,Server,2,35.0,13
102379,2026-05-05 05:19:00,192.168.1.189,IoT_Device,1,0.54,5
102380,2026-05-07 07:29:00,192.168.1.164,Workstation,1,4.21,7
102381,2026-05-04 00:20:00,10.0.0.85,IoT_Device,1,2.0,0
102382,2026-05-07 15:10:00,10.0.0.54,Server,1,24.28,15
102383,2026-05-08 00:11:00,192.168.1.7,Gateway,14,1955.91,0
102384,2026-05-03 01:40:00,192.168.1.204,IoT_Device,2,4.47,1
102385,2026-05-03 07:55:00,192.168.1.75,Gateway,1,3.54,7
102386,2026-05-08 10:28:00,10.0.0.85,IoT_Device,3,6.07,10
102387,2026-05-03 21:32:00,192.168.1.86,Workstation,1,2.93,21
102388,2026-05-04 19:41:00,10.0.0.252,Gateway,2,2.57,19
102389,2026-05-05 16:41:00,192.168.1.30,IoT_Device,1,1.67,16
102390,2026-05-04 09:38:00,10.0.0.17,Gateway,2,45.69,9
102391,2026-05-08 09:21:00,192.168.1.31,Gateway,3,21.54,9
102392,2026-05-06 04:01:00,192.168.1.15,Gateway,1,4.09,4
102393,2026-05-06 21:50:00,10.0.0.201,Workstation,1,0.33,21
102394,2026-05-06 15:10:00,10.0.0.138,Gateway,1,18.73,15
102395,2026-05-06 17:31:00,203.0.113.20,Gateway,1,19.16,17
102396,2026-05-06 13:41:00,10.0.0.106,Gateway,3,18.55,13
102397,2026-05-04 23:32:00,10.0.0.30,IoT_Device,2,3.52,23
102398,2026-05-08 07:08:00,10.0.0.81,Server,1,1.23,7
102399,2026-05-06 18:43:00,192.168.1.85,Workstation,3,43.19,18
102400,2026-05-08 02:11:00,10.0.0.116,IoT_Device,1,0.56,2
102401,2026-05-07 09:01:00,10.0.0.147,Server,2,1.35,9
102402,2026-05-04 15:39:00,10.0.0.85,Gateway,1,44.08,15
102403,2026-05-06 18:29:00,10.0.0.204,IoT_Device,2,45.65,18
102404,2026-05-03 05:38:00,10.0.0.216,IoT_Device,1,2.5,5
102405,2026-05-03 13:33:00,10.0.0.148,Workstation,3,39.47,13
102406,2026-05-03 11:00:00,192.168.1.52,Workstation,1,16.34,11
102407,2026-05-04 17:07:00,192.168.1.207,Server,1,27.81,17
102408,2026-05-03 21:31:00,10.0.0.100,IoT_Device,1,0.77,21
102409,2026-05-07 07:30:00,192.168.1.12,Gateway,2,4.55,7
102410,2026-05-06 02:14:00,10.0.0.137,Server,1,0.76,2
102411,2026-05-05 11:24:00,10.0.0.72,IoT_Device,3,18.92,11
102412,2026-05-03 14:22:00,192.168.1.86,Gateway,3,25.14,14
102413,2026-05-05 05:56:00,10.0.0.153,Workstation,2,1.37,5
102414,2026-05-03 22:07:00,10.0.0.193,Workstation,1,3.84,22
102415,2026-05-06 22:33:00,192.168.1.107,Server,2,0.89,22
102416,2026-05-07 07:57:00,192.168.1.30,Workstation,1,0.85,7
102417,2026-05-07 00:15:00,10.0.0.39,Workstation,2,3.82,0
102418,2026-05-09 09:29:00,10.0.0.252,Gateway,2,38.7,9
102419,2026-05-06 09:48:00,192.168.1.127,Gateway,2,38.77,9
102420,2026-05-05 23:19:00,192.168.1.164,Gateway,1,1.85,23
102421,2026-05-03 14:59:00,10.0.0.106,IoT_Device,2,5.54,14
102422,2026-05-04 19:09:00,192.168.1.15,Server,1,4.15,19
102423,2026-05-05 17:14:00,192.168.1.107,Gateway,2,6.56,17
102424,2026-05-03 01:03:00,203.0.113.12,Workstation,2,3.8,1
102425,2026-05-05 02:27:00,10.0.0.5,Workstation,1,2.46,2
102426,2026-05-02 17:58:00,192.168.1.205,Gateway,3,3.53,17
102427,2026-05-03 14:32:00,192.168.1.107,Workstation,1,24.59,14
102428,2026-05-08 04:25:00,192.168.1.15,Workstation,1,2.7,4
102429,2026-05-09 04:33:00,10.0.0.225,IoT_Device,2,1.55,4
102430,2026-05-06 02:22:00,192.168.1.122,Workstation,2,2.57,2
102431,2026-05-06 00:44:00,192.168.1.47,Workstation,2,3.39,0
102432,2026-05-07 07:32:00,10.0.0.222,Workstation,1,2.86,7
102433,2026-05-05 11:57:00,192.168.1.3,Gateway,2,13.35,11
102434,2026-05-08 08:51:00,192.168.1.107,IoT_Device,2,34.42,8
102435,2026-05-05 23:54:00,192.168.1.214,IoT_Device,1,4.48,23
102436,2026-05-03 06:01:00,192.168.1.35,Gateway,2,4.99,6
102437,2026-05-02 21:37:00,192.168.1.214,Workstation,2,1.33,21
102438,2026-05-07 20:19:00,192.168.1.166,Gateway,20,3232.77,20
102439,2026-05-04 16:08:00,192.168.1.205,IoT_Device,1,24.17,16
102440,2026-05-04 13:22:00,10.0.0.137,Gateway,1,43.05,13
102441,2026-05-06 08:10:00,192.168.1.128,Gateway,3,10.72,8
102442,2026-05-03 20:05:00,192.168.1.207,Workstation,2,2.43,20
102443,2026-05-05 19:11:00,192.168.1.207,Gateway,2,3.06,19
102444,2026-05-07 17:42:00,203.0.113.20,Gateway,1,44.71,17
102445,2026-05-07 21:35:00,10.0.0.176,Gateway,2,3.08,21
102446,2026-05-06 10:24:00,192.168.1.157,Gateway,2,44.85,10
102447,2026-05-03 11:15:00,192.168.1.35,IoT_Device,3,2.0,11
102448,2026-05-03 11:26:00,192.168.1.123,Gateway,2,26.09,11
102449,2026-05-07 23:22:00,192.168.1.176,IoT_Device,2,3.0,23
102450,2026-05-08 07:18:00,192.168.1.18,IoT_Device,1,3.5,7
102451,2026-05-05 04:47:00,10.0.0.216,IoT_Device,1,1.37,4
102452,2026-05-08 07:20:00,192.168.1.34,Server,1,3.47,7
102453,2026-05-02 23:41:00,192.168.1.106,IoT_Device,1,2.42,23
102454,2026-05-07 14:31:00,10.0.0.182,Server,3,21.2,14
102455,2026-05-06 10:20:00,192.168.1.201,IoT_Device,1,47.87,10
102456,2026-05-09 10:59:00,192.168.1.50,Gateway,2,30.01,10
102457,2026-05-03 09:43:00,192.168.1.227,Workstation,2,21.74,9
102458,2026-05-08 08:59:00,10.0.0.148,IoT_Device,2,38.94,8
102459,2026-05-07 20:09:00,10.0.0.161,Gateway,2,2.12,20
102460,2026-05-04 17:49:00,10.0.0.225,Server,1,36.97,17
102461,2026-05-09 12:58:00,192.168.1.124,Workstation,3,29.97,12
102462,2026-05-05 18:50:00,10.0.0.23,Workstation,2,25.24,18
102463,2026-05-05 02:17:00,10.0.0.249,Gateway,2,0.88,2
102464,2026-05-08 07:13:00,192.168.1.230,Gateway,1,1.28,7
102465,2026-05-05 17:14:00,192.168.1.134,Gateway,3,13.35,17
102466,2026-05-09 12:30:00,10.0.0.252,Server,1,24.1,12
102467,2026-05-08 00:40:00,203.0.113.8,Gateway,1,2.33,0
102468,2026-05-04 08:07:00,192.168.1.86,IoT_Device,1,9.42,8
102469,2026-05-08 06:35:00,192.168.1.144,IoT_Device,1,4.72,6
102470,2026-05-06 17:58:00,10.0.0.100,Gateway,1,24.37,17
102471,2026-05-05 02:56:00,10.0.0.72,Workstation,1,4.2,2
102472,2026-05-07 14:19:00,10.0.0.249,Workstation,2,32.74,14
102473,2026-05-07 01:32:00,10.0.0.17,IoT_Device,1,4.85,1
102474,2026-05-03 20:36:00,192.168.1.55,Gateway,1,0.38,20
102475,2026-05-03 16:13:00,192.168.1.229,Server,2,8.3,16
102476,2026-05-04 03:22:00,192.168.1.161,Server,2,0.66,3
102477,2026-05-04 03:27:00,203.0.113.13,Workstation,2,2.93,3
102478,2026-05-03 03:06:00,203.0.113.13,Workstation,2,0.96,3
102479,2026-05-05 03:17:00,10.0.0.5,Gateway,2,4.78,3
102480,2026-05-04 15:48:00,192.168.1.186,IoT_Device,1,10.76,15
102481,2026-05-06 10:27:00,192.168.1.186,IoT_Device,1,9.77,10
102482,2026-05-04 22:55:00,10.0.0.81,Server,2,4.98,22
102483,2026-05-07 13:55:00,192.168.1.230,IoT_Device,3,39.84,13
102484,2026-05-04 17:18:00,10.0.0.220,IoT_Device,1,5.23,17
102485,2026-05-04 13:42:00,192.168.1.227,Workstation,2,9.63,13
102486,2026-05-08 15:38:00,10.0.0.91,Gateway,2,13.8,15
102487,2026-05-09 12:50:00,192.168.1.173,IoT_Device,1,3.5,12
102488,2026-05-07 10:08:00,192.168.1.161,Server,3,1.75,10
102489,2026-05-03 09:17:00,192.168.1.177,Server,1,22.8,9
102490,2026-05-09 09:19:00,192.168.1.162,Server,1,46.12,9
102491,2026-05-08 03:59:00,10.0.0.225,Gateway,1,2.06,3
102492,2026-05-09 02:10:00,192.168.1.124,Gateway,1,4.45,2
102493,2026-05-09 14:30:00,10.0.0.106,Gateway,3,1.03,14
102494,2026-05-08 17:43:00,192.168.1.106,IoT_Device,1,14.91,17
102495,2026-05-03 14:41:00,10.0.0.106,Gateway,1,10.83,14
102496,2026-05-08 17:42:00,192.168.1.120,Server,2,41.84,17
102497,2026-05-04 11:10:00,192.168.1.130,IoT_Device,1,13.06,11
102498,2026-05-07 16:06:00,203.0.113.50,Workstation,2,19.15,16
102499,2026-05-08 11:40:00,10.0.0.220,Server,1,42.71,11
102500,2026-05-08 00:34:00,10.0.0.61,Gateway,2,0.88,0
102501,2026-05-07 10:26:00,192.168.1.60,IoT_Device,2,39.23,10
102502,2026-05-06 03:20:00,10.0.0.128,Workstation,1,4.59,3
102503,2026-05-06 18:04:00,10.0.0.222,Workstation,1,27.23,18
102504,2026-05-04 14:35:00,192.168.1.77,Gateway,3,2.11,14
102505,2026-05-05 14:55:00,10.0.0.252,Workstation,2,37.93,14
102506,2026-05-05 21:16:00,10.0.0.156,Server,1,0.87,21
102507,2026-05-07 03:41:00,192.168.1.134,IoT_Device,2,0.63,3
102508,2026-05-08 20:57:00,192.168.1.107,Workstation,1,0.72,20
102509,2026-05-03 09:23:00,10.0.0.79,Gateway,3,8.32,9
102510,2026-05-06 08:06:00,192.168.1.18,Gateway,2,9.42,8
102511,2026-05-04 16:25:00,192.168.1.134,Gateway,1,8.42,16
102512,2026-05-09 06:40:00,192.168.1.237,Server,2,1.19,6
102513,2026-05-05 07:42:00,192.168.1.197,Workstation,2,4.88,7
102514,2026-05-09 09:09:00,192.168.1.246,Server,3,40.95,9
102515,2026-05-05 00:47:00,10.0.0.96,Gateway,2,3.62,0
102516,2026-05-02 18:20:00,10.0.0.91,Gateway,2,20.06,18
102517,2026-05-08 03:50:00,192.168.1.120,IoT_Device,1,2.32,3
102518,2026-05-07 20:57:00,10.0.0.79,Workstation,2,1.84,20
102519,2026-05-07 20:43:00,203.0.113.8,Workstation,2,1.4,20
102520,2026-05-05 23:01:00,192.168.1.118,Gateway,2,0.21,23
102521,2026-05-07 09:38:00,10.0.0.143,IoT_Device,3,0.53,9
102522,2026-05-05 06:15:00,203.0.113.20,Workstation,2,1.58,6
102523,2026-05-03 04:42:00,192.168.1.227,IoT_Device,23,4474.87,4
102524,2026-05-06 11:59:00,10.0.0.216,Gateway,2,42.4,11
102525,2026-05-04 06:45:00,192.168.1.187,Gateway,9,2682.56,6
102526,2026-05-05 18:27:00,192.168.1.86,Workstation,3,35.89,18
102527,2026-05-04 05:48:00,10.0.0.228,Gateway,1,3.02,5
102528,2026-05-04 15:23:00,192.168.1.18,Gateway,1,9.72,15
102529,2026-05-08 13:48:00,10.0.0.148,Server,1,45.25,13
102530,2026-05-05 03:08:00,192.168.1.162,Workstation,2,4.42,3
102531,2026-05-06 19:42:00,10.0.0.193,Server,1,1.47,19
102532,2026-05-06 17:45:00,192.168.1.161,IoT_Device,3,28.83,17
102533,2026-05-06 04:10:00,192.168.1.77,IoT_Device,15,1193.41,4
102534,2026-05-05 04:18:00,192.168.1.45,IoT_Device,1,1.31,4
102535,2026-05-07 13:36:00,192.168.1.204,IoT_Device,1,0.82,13
102536,2026-05-03 02:27:00,192.168.1.158,Server,2,0.43,2
102537,2026-05-03 11:07:00,192.168.1.189,Server,1,40.57,11
102538,2026-05-08 06:56:00,10.0.0.220,Gateway,2,1.79,6
102539,2026-05-06 00:06:00,192.168.1.73,Server,1,3.13,0
102540,2026-05-03 15:22:00,192.168.1.235,IoT_Device,3,11.7,15
102541,2026-05-08 19:38:00,192.168.1.207,Server,2,4.0,19
102542,2026-05-05 21:08:00,192.168.1.18,Gateway,1,1.21,21
102543,2026-05-02 18:29:00,192.168.1.45,IoT_Device,2,29.25,18
102544,2026-05-09 12:52:00,192.168.1.161,Gateway,3,40.52,12
102545,2026-05-04 04:44:00,192.168.1.3,Gateway,1,3.16,4
102546,2026-05-07 15:18:00,192.168.1.35,Server,1,10.04,15
102547,2026-05-03 16:50:00,10.0.0.5,Server,1,15.08,16
102548,2026-05-07 08:52:00,192.168.1.73,Server,1,20.01,8
102549,2026-05-03 21:29:00,192.168.1.75,Server,2,0.75,21
102550,2026-05-09 09:03:00,203.0.113.3,Workstation,3,1.82,9
102551,2026-05-04 17:07:00,192.168.1.229,Server,3,37.46,17
102552,2026-05-07 09:54:00,192.168.1.18,IoT_Device,3,49.99,9
102553,2026-05-04 13:09:00,192.168.1.162,Workstation,1,6.56,13
102554,2026-05-05 09:52:00,192.168.1.182,Server,2,37.76,9
102555,2026-05-09 04:31:00,192.168.1.10,IoT_Device,1,2.28,4
102556,2026-05-03 22:48:00,192.168.1.186,Gateway,2,1.63,22
102557,2026-05-05 14:10:00,192.168.1.189,IoT_Device,3,30.26,14
102558,2026-05-04 22:43:00,192.168.1.161,IoT_Device,1,0.68,22
102559,2026-05-07 17:58:00,192.168.1.207,Workstation,1,48.37,17
102560,2026-05-04 10:37:00,10.0.0.54,Gateway,2,10.31,10
102561,2026-05-07 10:35:00,192.168.1.118,Server,2,23.26,10
102562,2026-05-07 18:53:00,192.168.1.50,Workstation,3,18.9,18
102563,2026-05-02 18:54:00,192.168.1.134,Gateway,1,3.75,18
102564,2026-05-06 04:14:00,192.168.1.107,IoT_Device,13,2881.19,4
102565,2026-05-03 17:26:00,192.168.1.60,IoT_Device,2,32.23,17
102566,2026-05-04 09:27:00,192.168.1.83,Server,3,10.56,9
102567,2026-05-07 15:09:00,192.168.1.158,IoT_Device,2,17.42,15
102568,2026-05-02 20:23:00,203.0.113.34,Gateway,1,2.97,20
102569,2026-05-07 17:56:00,203.0.113.20,Server,1,20.08,17
102570,2026-05-08 14:49:00,192.168.1.146,IoT_Device,1,35.3,14
102571,2026-05-09 20:13:00,10.0.0.43,Server,2,1.24,20
102572,2026-05-05 19:16:00,10.0.0.48,Server,2,4.29,19
102573,2026-05-03 17:33:00,10.0.0.100,Workstation,2,23.94,17
102574,2026-05-03 07:03:00,192.168.1.145,Gateway,2,1.33,7
102575,2026-05-05 12:40:00,192.168.1.158,IoT_Device,1,44.92,12
102576,2026-05-08 00:25:00,192.168.1.214,Workstation,1,4.46,0
102577,2026-05-03 12:32:00,192.168.1.75,Gateway,2,6.46,12
102578,2026-05-05 00:49:00,192.168.1.161,Workstation,1,0.23,0
102579,2026-05-09 02:27:00,10.0.0.216,Gateway,1,3.33,2
102580,2026-05-03 18:35:00,10.0.0.9,IoT_Device,3,45.17,18
102581,2026-05-08 08:06:00,10.0.0.5,Workstation,2,43.79,8
102582,2026-05-08 04:40:00,192.168.1.251,Gateway,1,0.91,4
102583,2026-05-03 17:58:00,10.0.0.161,Workstation,1,3.61,17
102584,2026-05-09 22:07:00,192.168.1.128,Workstation,2,1.84,22
102585,2026-05-03 19:42:00,10.0.0.5,Workstation,2,1.13,19
102586,2026-05-06 14:33:00,192.168.1.186,Workstation,1,5.47,14
102587,2026-05-02 20:34:00,192.168.1.134,Gateway,2,1.27,20
102588,2026-05-07 11:17:00,192.168.1.214,Workstation,1,26.11,11
102589,2026-05-05 23:06:00,10.0.0.9,Server,2,3.22,23
102590,2026-05-07 23:54:00,203.0.113.20,Server,1,1.93,23
102591,2026-05-07 07:40:00,192.168.1.189,Server,1,0.85,7
102592,2026-05-03 21:21:00,192.168.1.8,Workstation,1,3.57,21
102593,2026-05-05 18:23:00,10.0.0.70,Gateway,2,31.6,18
